seed,mode,model,round,rank,record_id,true_label,is_target,PrinterNozzle,NozzleSize,PrinterNumber,DecisionPolicy,axis_values
4,random_swap,rf_ucb,0,0,2507,30.06727805,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,1,2500,24.58554817,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,2,2528,22.22913192,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,3,2571,23.42937333,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,0,4,2504,19.93402811,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,5,2543,17.2957316,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
4,random_swap,rf_ucb,0,6,2642,18.54088571,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,0,7,2567,15.09486434,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,0,8,2502,26.98398205,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,9,2579,19.50628643,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,0,10,2535,20.68597547,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,11,2669,20.3622507,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,0,12,2951,16.73392909,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,0,13,2762,13.11064736,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,0,14,2981,12.63074998,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,0,15,2644,8.760804285,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,0,16,2607,31.01882078,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,0,17,2572,18.11371498,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,0,18,3636,29.90440351,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,0,19,2552,21.42334381,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,20,2533,12.79088359,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
4,random_swap,rf_ucb,0,21,2519,23.31723702,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
4,random_swap,rf_ucb,0,22,2593,23.16485693,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,0,23,2506,24.2223799,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,24,2515,17.51028749,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,25,2898,19.13302148,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,0,26,2943,27.96025128,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,0,27,3647,28.81154216,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,0,28,2558,13.62176708,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,29,2562,21.49815727,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,0,30,2573,24.66168562,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,0,31,2577,20.2959768,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,0,32,2610,18.62996047,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,0,33,2501,23.89779835,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,0,34,3621,25.5098028,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,0,35,3733,14.27303565,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,0,36,2574,20.96271532,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,0,37,3097,9.984680035,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,0,38,2603,27.0160431,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,0,39,2632,18.5595431,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,1,0,3638,29.33234239,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,1,3729,21.77968326,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,2,2563,19.88851799,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,1,3,2879,24.34155194,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,4,3043,16.86530361,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,5,3626,17.95222751,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,6,2640,11.02962327,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,7,2938,20.37283885,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,8,3618,18.20876027,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,9,3512,20.47254428,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,10,3037,27.16821985,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,11,2604,21.14912079,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,12,3199,22.33896248,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,13,2654,25.57170692,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,14,2595,22.89624297,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,1,15,2542,17.98891883,False,0.0,0.75,1.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=7
4,random_swap,rf_ucb,1,16,3011,12.66500538,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,17,3120,23.29743759,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,18,3634,20.94185264,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,19,3817,18.04422366,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,20,2950,22.0969526,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,21,2584,23.64688576,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,22,2720,15.87348363,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,23,2525,20.25483306,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
4,random_swap,rf_ucb,1,24,3113,12.63947355,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,25,3579,13.21737783,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,26,2601,14.37371086,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,1,27,2894,21.14629585,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,28,2755,13.13542921,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,29,3787,20.49728806,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,30,3504,26.19120344,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,31,3014,16.67337536,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,32,2910,26.75651248,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,1,33,3039,11.21929655,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,34,2990,11.80120753,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,35,3185,19.94467005,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,36,3609,27.89473671,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,37,2625,22.30811501,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,1,38,3822,17.81687923,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,1,39,3136,16.01855283,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,0,3484,28.84222098,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,1,3629,28.35531654,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,2,3537,27.14720829,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,3,3566,29.72379051,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,4,3658,26.44559856,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,5,3490,32.37845078,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,6,3486,30.70557077,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,7,2565,17.54739967,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,2,8,3540,24.8240595,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,9,3561,25.63482198,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,10,2978,18.72516705,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,11,3564,25.12268706,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,12,2913,27.26233215,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,13,3556,30.96978123,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,14,2895,15.72716249,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,15,3631,18.33733191,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,16,3720,9.76074562,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,17,3003,23.4644979,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,18,3592,9.0368114,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,19,3510,22.07472647,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,20,2660,16.26851453,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,2,21,3615,28.89256607,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,22,2987,17.96402226,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,23,2637,12.80707088,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,24,2590,19.76087584,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,2,25,2916,19.67048124,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,26,2770,23.63268361,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,27,3591,18.83319501,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,28,2634,18.0212408,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,2,29,2812,23.20892465,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,30,2646,19.30015697,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,2,31,2684,24.82664684,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,32,3559,24.9391608,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,33,2759,14.59206207,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,34,2539,7.682213865,True,1.0,0.5,2.0,7.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=7
4,random_swap,rf_ucb,2,35,2957,17.93131083,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,36,2658,15.07506039,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,2,37,2512,18.90751098,False,0.0,0.75,3.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=7
4,random_swap,rf_ucb,2,38,3514,21.71004535,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,2,39,2649,17.02732259,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,0,3083,16.92347125,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,1,2753,22.1904989,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,2,2716,21.38111142,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,3,2800,22.20281225,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,4,2896,10.7368654,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,5,3018,10.8528436,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,6,3145,22.88111168,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,7,2596,16.08705755,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,8,2824,14.60408083,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,9,2877,13.97183991,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,10,2849,18.07311599,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,11,2980,26.34572449,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,12,3651,27.76719409,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,13,2628,20.14840196,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,3,14,2568,19.81742168,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,3,15,2934,16.93113387,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,16,3245,19.39582277,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,17,2618,23.28325173,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,3,18,3104,19.02063927,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,19,2679,15.38276046,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,20,3641,24.05223494,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,21,3529,21.18784644,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,22,3644,26.04669244,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,23,2739,19.31801732,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,24,3600,30.58785429,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,25,2766,17.73353396,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,26,3525,22.6115425,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,27,2723,22.1035003,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,28,3593,13.523102,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,29,2517,21.20215852,False,0.0,0.75,4.0,7.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=7
4,random_swap,rf_ucb,3,30,3521,20.69731302,False,0.0,0.75,3.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=3|DecisionPolicy=8
4,random_swap,rf_ucb,3,31,2683,14.91764623,False,0.0,0.75,4.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=4|DecisionPolicy=8
4,random_swap,rf_ucb,3,32,2670,19.04709694,True,1.0,0.5,2.0,8.0,PrinterNozzle=1|NozzleSize=0.5|PrinterNumber=2|DecisionPolicy=8
4,random_swap,rf_ucb,3,33,2816,19.40505603,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,34,2946,26.74714236,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,35,2747,18.86621429,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,36,2900,26.9155276,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
4,random_swap,rf_ucb,3,37,2883,26.61983637,False,0.0,0.75,1.0,8.0,PrinterNozzle=0|NozzleSize=0.75|PrinterNumber=1|DecisionPolicy=8
